STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT18,WT21,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-11,11.41,0,0,2,41,33,32,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-12,19.01,0,0,0,53,31,40.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-13,23.94,0,0,0,32,20,45,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-14,12.08,0.06,1.4,1.2,32,22,31.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-15,6.71,0.1,1.3,0,28,20,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-16,15.21,0,0,1.2,39,24,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-17,4.92,0,0,0,37,32,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-18,7.61,0.02,0,0,48,33,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-19,14.32,0,0,0,55,41,33.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-20,16.11,0,0,0,51,34,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-21,7.83,0,0,0,41,30,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-22,7.16,0,0,0,49,33,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-23,9.62,0.62,0,0,52,39,36,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-24,12.97,0,0,0,42,36,27.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-25,22.37,0.17,0,0,40,28,49,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-26,17.45,0,0,0,29,24,38.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-27,13.2,0,0,0,25,17,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-28,19.46,0,0,0,19,11,35.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-29,12.3,0,0,0,23,12,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-30,9.17,0.03,0.6,0,23,17,27.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2017-12-31,18.57,0,0,0,21,9,38.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-01,17.67,0,0,0,18,7,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-02,15.66,0,0,0,26,13,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-03,8.28,0,0,0,28,12,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-04,28.19,0.49,8,1.2,29,19,55,1,1,,,,,,,1,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-05,25.05,0,0,7.9,19,9,46.1,,,,,,,,,1,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-06,22.15,0,0,7.9,14,7,38.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-07,13.87,0,0,7.9,18,4,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-08,13.42,0.02,0,7.9,32,17,25.9,,,,1,,1,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-09,13.42,0,0,7.1,43,26,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-10,4.92,0,0,5.1,39,21,12.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-11,2.91,0,0,3.1,48,37,16.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-12,16.11,0.45,0,1.2,54,42,38,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-13,20.58,0.08,0,0,53,20,40,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-14,15.66,0,0,0,25,15,27.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-15,11.86,0,0,0,30,17,23.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-16,6.26,0,0,0,39,21,12.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-17,11.41,0.22,0.2,0,37,23,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-18,14.99,0,0,0,34,19,27.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-19,10.29,0,0,0,38,22,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-20,13.42,0,0,0,54,29,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-21,6.71,0,0,0,51,30,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-22,5.37,0,0,0,52,40,19.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-23,14.09,0.22,0,0,54,40,36.9,1,1,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-24,17.22,0,0,0,44,27,32,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-25,15.43,0,0,0,35,23,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-26,8.5,0,0,0,36,24,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-27,11.86,0,0,0,49,31,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-28,5.14,0.26,0,0,50,42,19,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-29,15.21,0,0.1,0,44,32,28,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-30,15.21,0.1,1.4,1.2,36,24,36.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-01-31,13.87,0,0,0,32,18,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-01,8.28,0.05,0,0,41,31,19.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-02,20.13,0.21,0,0,40,17,44.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-03,15.66,0,0,0,30,16,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-04,10.29,0.96,0,0,47,30,23.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-05,15.43,0,0,0,43,23,38.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-06,5.82,0,0,0,36,25,14.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-07,12.53,0.84,0.3,0,46,27,46.1,1,,,1,,1,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-08,13.42,0,0,0,34,26,35.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-09,10.07,0,0,0,38,24,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-10,4.47,0.27,0,0,49,35,17,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-11,8.95,1.13,0,0,51,44,31.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-12,14.76,0,0,0,58,33,32,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-13,9.84,0,0,0,36,25,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-14,8.95,0.06,0,0,47,33,19,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-15,5.82,0.15,0,0,52,41,14.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-16,13.42,0.11,0,0,59,36,42.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-17,9.62,0.48,2.2,0,38,28,23.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-18,10.74,0.02,0.1,2,45,32,40,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-19,8.5,0.01,0,0,47,30,19,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-20,6.93,0,0,0,64,43,21,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-21,8.95,0.03,0,0,65,44,23,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-22,13.87,0.11,0,0,58,37,30,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-23,8.95,0.12,0,0,40,36,21,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-24,9.4,0.08,0,0,54,40,21,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-25,11.63,1.3,0,0,45,41,36,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-26,8.72,0,0,0,52,39,31.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-27,11.63,0,0,0,54,36,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-02-28,8.5,0,0,0,53,36,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-01,8.72,0.57,0,0,58,41,29.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-02,29.97,2.16,0,0,45,34,66,1,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-03,28.41,0,0,0,48,36,51,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-04,21.7,0,0,0,45,34,38.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-05,19.46,0,0.1,0,42,32,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-06,10.29,0,0,0,43,30,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-07,18.57,1.02,2.8,0,37,32,47,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-08,15.21,0,0,1.2,41,33,25.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-09,18.79,0,0,0,44,30,36.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-10,16.33,0,0,0,42,32,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-11,11.63,0,0,0,46,32,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-12,13.42,0.03,0,0,45,30,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-13,20.13,0.21,1.2,1.2,42,33,38,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-14,22.59,0,0,0,42,31,38.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-15,19.69,0,0,0,48,32,35.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-16,20.58,0,0,0,41,31,40,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-17,16.55,0,0,0,50,27,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-18,13.2,0,0,0,44,28,33.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-19,6.93,0,0,0,47,29,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-20,11.86,0.03,0,0,37,30,27.1,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-21,19.01,0.88,8.4,0,38,31,40,1,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-22,17.67,0.03,0.3,9.1,48,31,33.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-23,12.08,0,0,5.1,49,33,32,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-24,12.97,0,0,2,51,35,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-25,13.2,0,0,0,45,32,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-26,8.95,0,0,0,47,29,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-27,6.26,0,0,0,42,30,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-28,7.38,0.03,0,0,49,37,18.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-29,5.59,0.03,0,0,49,44,18.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-30,13.87,0.09,0,0,62,43,31.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-03-31,15.88,0,0,0,52,37,32,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-01,12.75,0,0,0,63,41,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-02,9.4,0.33,3.7,2,42,32,21.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-03,8.05,0.14,0,0,42,34,19.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-04,17.45,0.17,0,0,57,40,52.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-05,18.34,0,0,0,46,33,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-06,12.08,0.08,0,0,53,32,35.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-07,12.97,0,0,0,48,37,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-08,17.67,0,0,0,46,32,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-09,12.53,0,0,0,45,30,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-10,10.51,0.01,0,0,51,37,28,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-11,10.29,0,0,0,49,31,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-12,13.87,0,0,0,54,40,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-13,12.75,0,0,0,70,48,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-14,12.3,0,0,0,67,45,40.9,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-15,20.36,0.25,0,0,45,38,36,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-16,24.16,1.53,0,0,57,40,50.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-17,17.9,0,0,0,48,39,33.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-18,14.99,0,0,0,53,37,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-19,14.09,0.15,0,0,48,38,36.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-20,18.79,0,0,0,52,36,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-21,11.63,0,0,0,61,38,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-22,10.51,0,0,0,61,41,27.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-23,8.28,0,0,0,61,39,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-24,12.3,0,0,0,62,41,28,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-25,11.63,0.34,0,0,57,51,34,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-26,12.53,0.04,0,0,68,51,29.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-27,8.5,0.12,0,0,56,48,28,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-28,9.62,0.01,0,0,60,45,23,1,1,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-29,14.76,0.13,0,0,59,47,32,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-04-30,16.11,0,0,0,53,46,40,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-01,10.51,0,0,0,76,47,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-02,11.41,0,0,0,83,53,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-03,11.41,0,0,0,84,59,27.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-04,12.53,0,0,0,78,58,35.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-05,14.32,0,0,0,76,56,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-06,7.38,0,0,0,66,56,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-07,8.5,0,0,0,73,52,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-08,6.71,0,0,0,67,50,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-09,6.49,0,0,0,63,49,,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-10,8.28,0.01,0,0,62,53,29.1,1,1,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-11,11.41,0,0,0,74,58,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-12,8.05,0.25,0,0,65,52,18.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-13,8.05,0.16,0,0,54,51,21.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-14,7.16,0.12,0,0,64,51,18.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-15,10.96,0.44,0,0,76,56,55,1,1,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-16,10.07,0.33,0,0,65,56,29.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-17,5.37,0.72,0,0,67,55,16.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-18,12.08,0,0,0,64,55,33.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-19,8.95,0.75,0,0,57,50,25.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-20,12.97,0,0,0,83,57,32,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-21,9.62,0,0,0,73,57,23.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-22,5.59,0.17,0,0,65,56,16.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-23,8.72,0.2,0,0,82,57,23.9,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-24,11.41,0,0,0,82,61,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-25,12.75,0,0,0,82,60,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-26,8.5,0,0,0,81,67,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-27,13.42,0.89,0,0,71,55,32,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-28,7.61,0,0,0,63,54,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-29,8.05,0,0,0,79,60,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-30,8.05,0,0,0,69,57,21,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-05-31,6.71,0.03,0,0,67,60,17,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-01,4.7,1.18,0,0,75,63,13,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-02,10.07,0,0,0,86,64,29.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-03,15.88,0.11,0,0,64,51,32,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-04,8.5,0.61,0,0,71,51,23.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-05,9.84,0,0,0,76,53,28,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-06,8.72,0,0,0,71,56,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-07,8.95,0,0,0,66,58,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-08,9.4,0,0,0,74,58,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-09,6.49,0,0,0,79,65,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-10,6.04,0.02,0,0,72,57,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-11,8.05,0.02,0,0,69,56,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-12,10.51,0,0,0,69,52,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-13,11.18,0.04,0,0,73,62,25.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-14,17.22,0,0,0,85,68,35.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-15,12.3,0,0,0,77,61,32,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-16,10.07,0,0,0,82,60,23.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-17,8.5,0,0,0,87,63,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-18,13.87,0.43,0,0,80,67,44.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-19,10.07,0.02,0,0,89,72,27.1,,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-20,8.5,0.01,0,0,78,67,21.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-21,7.83,0.28,0,0,82,66,21,1,,,,,,,,,,,,,,,
